ID,Name_submitted,Overall_score,Name_matched_id,Name_matched,Name_score,Name_matched_rank,Author_submitted,Author_matched,Author_score,Canonical_author,Name_matched_accepted_family,Genus_submitted,Genus_matched,Genus_score,Specific_epithet_submitted,Specific_epithet_matched,Specific_epithet_score,Family_submitted,Family_matched,Family_score,Infraspecific_rank,Infraspecific_epithet_matched,Infraspecific_epithet_score,Infraspecific_rank_2,Infraspecific_epithet_2_matched,Infraspecific_epithet_2_score,Annotations,Unmatched_terms,Name_matched_url,Name_matched_lsid,Phonetic,Taxonomic_status,Accepted_name,Accepted_species,Accepted_name_author,Accepted_name_id,Accepted_name_rank,Accepted_name_url,Accepted_name_lsid,Accepted_family,Overall_score_order,Highertaxa_score_order,Source,Warnings,WarningsEng
57,Adonis vernalis L.,1,514846,Adonis vernalis,1,species,L.,L.,1,L.,Ranunculaceae,Adonis,Adonis,1,vernalis,vernalis,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:305359-2,,Y,Accepted,Adonis vernalis,Adonis vernalis,L.,514846,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:305359-2,,Ranunculaceae,1,1,wcvp,0,
58,Adoxa moschatellina L.,1,514867,Adoxa moschatellina,1,species,L.,L.,1,L.,Viburnaceae,Adoxa,Adoxa,1,moschatellina,moschatellina,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:148240-1,,Y,Accepted,Adoxa moschatellina,Adoxa moschatellina,L.,514867,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:148240-1,,Viburnaceae,1,1,wcvp,0,
59,Aegopodium podagraria L.,1,515131,Aegopodium podagraria,1,species,L.,L.,1,L.,Apiaceae,Aegopodium,Aegopodium,1,podagraria,podagraria,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:5849-2,,Y,Accepted,Aegopodium podagraria,Aegopodium podagraria,L.,515131,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:5849-2,,Apiaceae,1,1,wcvp,0,
60,Aethionema saxatile (L.) R. Br.,0.91458,516069,Aethionema saxatile,1,species,(L.) R. Br.,(L.) W.T.Aiton,0.5729,(L.) W.T.Aiton,Brassicaceae,Aethionema,Aethionema,1,saxatile,saxatile,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:277234-1,,Y,Accepted,Aethionema saxatile,Aethionema saxatile,(L.) W.T.Aiton,516069,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:277234-1,,Brassicaceae,1,1,wcvp,0,
61,Aethionema saxatile subsp. saxatile,1,1024733,Aethionema saxatile subsp. saxatile,1,subspecies,,,NA,,Brassicaceae,Aethionema,Aethionema,1,saxatile,saxatile,1,,,NA,subsp.,saxatile,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77227768-1,,Y,Accepted,Aethionema saxatile subsp. saxatile,Aethionema saxatile,,1024733,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77227768-1,,Brassicaceae,1,1,wcvp,0,
62,Aethusa cynapium L.,1,516118,Aethusa cynapium,1,species,L.,L.,1,L.,Apiaceae,Aethusa,Aethusa,1,cynapium,cynapium,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:837341-1,,Y,Accepted,Aethusa cynapium,Aethusa cynapium,L.,516118,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:837341-1,,Apiaceae,1,1,wcvp,0,
63,Aethusa cynapium subsp. cynapium,1,1378576,Aethusa cynapium subsp. cynapium,1,subspecies,,,NA,,Apiaceae,Aethusa,Aethusa,1,cynapium,cynapium,1,,,NA,subsp.,cynapium,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77227222-1,,Y,Accepted,Aethusa cynapium subsp. cynapium,Aethusa cynapium,,1378576,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77227222-1,,Apiaceae,1,1,wcvp,0,
64,Aethusa cynapium subsp. elata (Hoffm.) Schubl. & G. Martens,0.98466,1661262,Aethusa cynapium subsp. elata,1,subspecies,(Hoffm.) Schubl. & G. Martens,(Hoffm.) Schübl. & G.Martens,0.9233,(Hoffm.) Schübl. & G.Martens,Apiaceae,Aethusa,Aethusa,1,cynapium,cynapium,1,,,NA,subsp.,elata,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77250047-1,,Y,Accepted,Aethusa cynapium subsp. elata,Aethusa cynapium,(Hoffm.) Schübl. & G.Martens,1661262,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77250047-1,,Apiaceae,1,1,wcvp,0,
65,Agrimonia eupatoria L.,1,997280,Agrimonia eupatoria,1,species,L.,L.,1,L.,Rosaceae,Agrimonia,Agrimonia,1,eupatoria,eupatoria,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:316550-2,,Y,Accepted,Agrimonia eupatoria,Agrimonia eupatoria,L.,997280,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:316550-2,,Rosaceae,1,1,wcvp,0,
66,Agrimonia eupatoria subsp. eupatoria,1,975630,Agrimonia eupatoria subsp. eupatoria,1,subspecies,,,NA,,Rosaceae,Agrimonia,Agrimonia,1,eupatoria,eupatoria,1,,,NA,subsp.,eupatoria,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77231500-1,,Y,Accepted,Agrimonia eupatoria subsp. eupatoria,Agrimonia eupatoria,,975630,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77231500-1,,Rosaceae,1,1,wcvp,0,
67,Agrimonia procera Wallr.,1,996649,Agrimonia procera,1,species,Wallr.,Wallr.,1,Wallr.,Rosaceae,Agrimonia,Agrimonia,1,procera,procera,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:720304-1,,Y,Accepted,Agrimonia procera,Agrimonia procera,Wallr.,996649,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:720304-1,,Rosaceae,1,1,wcvp,0,
68,Agrostemma githago L.,1,518063,Agrostemma githago,1,species,L.,L.,1,L.,Caryophyllaceae,Agrostemma,Agrostemma,1,githago,githago,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:150316-1,,Y,Accepted,Agrostemma githago,Agrostemma githago,L.,518063,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:150316-1,,Caryophyllaceae,1,1,wcvp,0,
69,Agrostis alpina agg.,0.9,834936,Agrostis alpina,1,species,,,NA,Lam.,Poaceae,Agrostis,Agrostis,1,alpina,alpina,1,,,NA,,,NA,,,NA,,agg.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:385404-1,,Y,Illegitimate,Agrostis rupestris subsp. rupestris,Agrostis rupestris,,1376213,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77171378-1,,Poaceae,1,5,wcvp,6,[Ambiguous] [HigherTaxa]
70,Agrostis alpina Scop.,1,834935,Agrostis alpina,1,species,Scop.,Scop.,1,Scop.,Poaceae,Agrostis,Agrostis,1,alpina,alpina,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:385401-1,,Y,Synonym,Alpagrostis alpina,Alpagrostis alpina,"(Scop.) P.M.Peterson, Romasch., Soreng & Sylvester",1455153,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77212593-1,,Poaceae,1,1,wcvp,2,[Ambiguous]
71,Agrostis schleicheri Jord. & Verl.,1,836134,Agrostis schleicheri,1,species,Jord. & Verl.,Jord. & Verl.,1,Jord. & Verl.,Poaceae,Agrostis,Agrostis,1,schleicheri,schleicheri,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:386282-1,,Y,Synonym,Alpagrostis schleicheri,Alpagrostis schleicheri,"(Jord. & Verl.) P.M.Peterson, Romasch., Soreng & Sylvester",1455156,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77212600-1,,Poaceae,1,1,wcvp,0,
72,Agrostis canina agg.,0.9,835119,Agrostis canina,1,species,,,NA,L.,Poaceae,Agrostis,Agrostis,1,canina,canina,1,,,NA,,,NA,,,NA,,agg.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:385537-1,,Y,Accepted,Agrostis canina,Agrostis canina,L.,835119,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:385537-1,,Poaceae,1,1,wcvp,0,
73,Agrostis canina L.,1,835119,Agrostis canina,1,species,L.,L.,1,L.,Poaceae,Agrostis,Agrostis,1,canina,canina,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:385537-1,,Y,Accepted,Agrostis canina,Agrostis canina,L.,835119,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:385537-1,,Poaceae,1,1,wcvp,0,
74,Agrostis vinealis Schreb.,1,836484,Agrostis vinealis,1,species,Schreb.,Schreb.,1,Schreb.,Poaceae,Agrostis,Agrostis,1,vinealis,vinealis,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:386503-1,,Y,Accepted,Agrostis vinealis,Agrostis vinealis,Schreb.,836484,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:386503-1,,Poaceae,1,1,wcvp,0,
75,Agrostis capillaris L.,1,833484,Agrostis capillaris,1,species,L.,L.,1,L.,Poaceae,Agrostis,Agrostis,1,capillaris,capillaris,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30197865-2,,Y,Accepted,Agrostis capillaris,Agrostis capillaris,L.,833484,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30197865-2,,Poaceae,1,1,wcvp,0,
76,Agrostis castellana Boiss. & Reut.,1,833498,Agrostis castellana,1,species,Boiss. & Reut.,Boiss. & Reut.,1,Boiss. & Reut.,Poaceae,Agrostis,Agrostis,1,castellana,castellana,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:271894-2,,Y,Accepted,Agrostis castellana,Agrostis castellana,Boiss. & Reut.,833498,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:271894-2,,Poaceae,1,1,wcvp,0,
77,Agrostis rupestris All.,1,836079,Agrostis rupestris,1,species,All.,All.,1,All.,Poaceae,Agrostis,Agrostis,1,rupestris,rupestris,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:386258-1,,Y,Accepted,Agrostis rupestris,Agrostis rupestris,All.,836079,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:386258-1,,Poaceae,1,1,wcvp,0,
78,Agrostis scabra Willd.,1,836104,Agrostis scabra,1,species,Willd.,Willd.,1,Willd.,Poaceae,Agrostis,Agrostis,1,scabra,scabra,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:386271-1,,Y,Accepted,Agrostis scabra,Agrostis scabra,Willd.,836104,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:386271-1,,Poaceae,1,1,wcvp,0,
79,Agrostis schraderiana Bech.,1,836141,Agrostis schraderiana,1,species,Bech.,Bech.,1,Bech.,Poaceae,Agrostis,Agrostis,1,schraderiana,schraderiana,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:386287-1,,Y,Accepted,Agrostis schraderiana,Agrostis schraderiana,Bech.,836141,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:386287-1,,Poaceae,1,1,wcvp,0,
80,Agrostis stolonifera agg.,0.9,836226,Agrostis stolonifera,1,species,,,NA,L.,Poaceae,Agrostis,Agrostis,1,stolonifera,stolonifera,1,,,NA,,,NA,,,NA,,agg.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:386353-1,,Y,Accepted,Agrostis stolonifera,Agrostis stolonifera,L.,836226,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:386353-1,,Poaceae,1,1,wcvp,0,
81,Agrostis gigantea Roth,1,835430,Agrostis gigantea,1,species,Roth,Roth,1,Roth,Poaceae,Agrostis,Agrostis,1,gigantea,gigantea,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:385783-1,,Y,Accepted,Agrostis gigantea,Agrostis gigantea,Roth,835430,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:385783-1,,Poaceae,1,1,wcvp,0,
82,Agrostis gigantea subsp. gigantea,1,1376210,Agrostis gigantea subsp. gigantea,1,subspecies,,,NA,,Poaceae,Agrostis,Agrostis,1,gigantea,gigantea,1,,,NA,subsp.,gigantea,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170996-1,,Y,Accepted,Agrostis gigantea subsp. gigantea,Agrostis gigantea,,1376210,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170996-1,,Poaceae,1,1,wcvp,0,
83,Agrostis stolonifera L.,1,836226,Agrostis stolonifera,1,species,L.,L.,1,L.,Poaceae,Agrostis,Agrostis,1,stolonifera,stolonifera,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:386353-1,,Y,Accepted,Agrostis stolonifera,Agrostis stolonifera,L.,836226,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:386353-1,,Poaceae,1,1,wcvp,0,
84,Agrostis stolonifera subsp. maritima (Lam.) Vasc.,1,836252,Agrostis stolonifera subsp. maritima,1,subspecies,(Lam.) Vasc.,(Lam.) Vasc.,1,(Lam.) Vasc.,Poaceae,Agrostis,Agrostis,1,stolonifera,stolonifera,1,,,NA,subsp.,maritima,1,,,NA,,,https://www.worldfloraonline.org/taxon/wfo-0000844515,,Y,Synonym,Agrostis stolonifera,Agrostis stolonifera,L.,836226,species,https://www.worldfloraonline.org/taxon/wfo-0000844489,,Poaceae,1,2,wfo,4,[HigherTaxa]
85,Agrostis stolonifera subsp. stolonifera,1,1225378,Agrostis stolonifera subsp. stolonifera,1,subspecies,,,NA,,Poaceae,Agrostis,Agrostis,1,stolonifera,stolonifera,1,,,NA,subsp.,stolonifera,1,,,NA,,,https://www.worldfloraonline.org/taxon/wfo-0001241557,,Y,Synonym,Agrostis stolonifera,Agrostis stolonifera,L.,836226,species,https://www.worldfloraonline.org/taxon/wfo-0000844489,,Poaceae,1,1,wfo,0,
86,Ailanthus altissima (Mill.) Swingle,1,518150,Ailanthus altissima,1,species,(Mill.) Swingle,(Mill.) Swingle,1,(Mill.) Swingle,Simaroubaceae,Ailanthus,Ailanthus,1,altissima,altissima,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:813521-1,,Y,Accepted,Ailanthus altissima,Ailanthus altissima,(Mill.) Swingle,518150,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:813521-1,,Simaroubaceae,1,1,wcvp,0,
87,Aira caryophyllea L.,1,836658,Aira caryophyllea,1,species,L.,L.,1,L.,Poaceae,Aira,Aira,1,caryophyllea,caryophyllea,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:386633-1,,Y,Accepted,Aira caryophyllea,Aira caryophyllea,L.,836658,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:386633-1,,Poaceae,1,1,wcvp,0,
88,Aira caryophyllea subsp. caryophyllea,1,1084584,Aira caryophyllea subsp. caryophyllea,1,subspecies,,,NA,,Poaceae,Aira,Aira,1,caryophyllea,caryophyllea,1,,,NA,subsp.,caryophyllea,1,,,NA,,,https://www.worldfloraonline.org/taxon/wfo-0001098966,,Y,Synonym,Aira caryophyllea,Aira caryophyllea,L.,836658,species,https://www.worldfloraonline.org/taxon/wfo-0000844921,,Poaceae,1,1,wfo,0,
89,Aira caryophyllea subsp. plesiantha (Jord.) K. Richt.,0.94576,1478361,Aira caryophyllea subsp. plesiantha,1,subspecies,(Jord.) K. Richt.,(Jord. ex Boreau) K.Richt.,0.7288,(Jord. ex Boreau) K.Richt.,Poaceae,Aira,Aira,1,caryophyllea,caryophyllea,1,,,NA,subsp.,plesiantha,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77259384-1,,Y,Synonym,Aira multiculmis,Aira multiculmis,Dumort.,836864,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:386782-1,,Poaceae,1,1,wcvp,0,
90,Aira praecox L.,1,836906,Aira praecox,1,species,L.,L.,1,L.,Poaceae,Aira,Aira,1,praecox,praecox,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:386818-1,,Y,Accepted,Aira praecox,Aira praecox,L.,836906,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:386818-1,,Poaceae,1,1,wcvp,0,
91,Ajuga chamaepitys (L.) Schreb.,1,924719,Ajuga chamaepitys,1,species,(L.) Schreb.,(L.) Schreb.,1,(L.) Schreb.,Lamiaceae,Ajuga,Ajuga,1,chamaepitys,chamaepitys,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:444546-1,,Y,Accepted,Ajuga chamaepitys,Ajuga chamaepitys,(L.) Schreb.,924719,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:444546-1,,Lamiaceae,1,1,wcvp,0,
92,Ajuga chamaepitys subsp. chamaepitys,1,924740,Ajuga chamaepitys subsp. chamaepitys,1,subspecies,,,NA,,Lamiaceae,Ajuga,Ajuga,1,chamaepitys,chamaepitys,1,,,NA,subsp.,chamaepitys,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77167480-1,,Y,Accepted,Ajuga chamaepitys subsp. chamaepitys,Ajuga chamaepitys,,924740,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77167480-1,,Lamiaceae,1,1,wcvp,0,
93,Ajuga genevensis L.,1,925396,Ajuga genevensis,1,species,L.,L.,1,L.,Lamiaceae,Ajuga,Ajuga,1,genevensis,genevensis,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:444576-1,,Y,Accepted,Ajuga genevensis,Ajuga genevensis,L.,925396,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:444576-1,,Lamiaceae,1,1,wcvp,0,
94,Ajuga pyramidalis L.,1,926483,Ajuga pyramidalis,1,species,L.,L.,1,L.,Lamiaceae,Ajuga,Ajuga,1,pyramidalis,pyramidalis,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:444657-1,,Y,Accepted,Ajuga pyramidalis,Ajuga pyramidalis,L.,926483,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:444657-1,,Lamiaceae,1,1,wcvp,0,
95,Ajuga reptans L.,1,926633,Ajuga reptans,1,species,L.,L.,1,L.,Lamiaceae,Ajuga,Ajuga,1,reptans,reptans,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:444664-1,,Y,Accepted,Ajuga reptans,Ajuga reptans,L.,926633,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:444664-1,,Lamiaceae,1,1,wcvp,0,
96,Alchemilla alpina agg.,0.9,988942,Alchemilla alpina,1,species,,,NA,L.,Rosaceae,Alchemilla,Alchemilla,1,alpina,alpina,1,,,NA,,,NA,,,NA,,agg.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:720359-1,,Y,Accepted,Alchemilla alpina,Alchemilla alpina,L.,988942,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:720359-1,,Rosaceae,1,1,wcvp,0,
97,Alchemilla alpina L.,1,988942,Alchemilla alpina,1,species,L.,L.,1,L.,Rosaceae,Alchemilla,Alchemilla,1,alpina,alpina,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:720359-1,,Y,Accepted,Alchemilla alpina,Alchemilla alpina,L.,988942,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:720359-1,,Rosaceae,1,1,wcvp,0,
98,Alchemilla conjuncta agg.,0.9,989884,Alchemilla conjuncta,1,species,,,NA,Bab.,Rosaceae,Alchemilla,Alchemilla,1,conjuncta,conjuncta,1,,,NA,,,NA,,,NA,,agg.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:720481-1,,Y,Accepted,Alchemilla conjuncta,Alchemilla conjuncta,Bab.,989884,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:720481-1,,Rosaceae,1,1,wcvp,0,
99,Alchemilla alpigena Buser,1,975604,Alchemilla alpigena,1,species,Buser,Buser,1,Buser,Rosaceae,Alchemilla,Alchemilla,1,alpigena,alpigena,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:720358-1,,Y,Accepted,Alchemilla alpigena,Alchemilla alpigena,Buser,975604,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:720358-1,,Rosaceae,1,1,wcvp,0,
100,Alchemilla hoppeana (Rchb.) Dalla Torre,1,1008718,Alchemilla hoppeana,1,species,(Rchb.) Dalla Torre,(Rchb.) Dalla Torre,1,(Rchb.) Dalla Torre,Rosaceae,Alchemilla,Alchemilla,1,hoppeana,hoppeana,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:720660-1,,Y,Accepted,Alchemilla hoppeana,Alchemilla hoppeana,(Rchb.) Dalla Torre,1008718,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:720660-1,,Rosaceae,1,1,wcvp,0,
101,Alchemilla nitida Buser,1,1008892,Alchemilla nitida,1,species,Buser,Buser,1,Buser,Rosaceae,Alchemilla,Alchemilla,1,nitida,nitida,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:720797-1,,Y,Accepted,Alchemilla nitida,Alchemilla nitida,Buser,1008892,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:720797-1,,Rosaceae,1,1,wcvp,0,
102,Alchemilla pallens Buser,1,1008870,Alchemilla pallens,1,species,Buser,Buser,1,Buser,Rosaceae,Alchemilla,Alchemilla,1,pallens,pallens,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:721142-1,,Y,Accepted,Alchemilla pallens,Alchemilla pallens,Buser,1008870,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:721142-1,,Rosaceae,1,1,wcvp,0,
103,Alchemilla fissa agg.,0.9,1788901,Alchemilla fissa,1,species,,,NA,Günther & Schummel,Rosaceae,Alchemilla,Alchemilla,1,fissa,fissa,1,,,NA,,,NA,,,NA,,agg.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:720566-1,,Y,Accepted,Alchemilla fissa,Alchemilla fissa,Günther & Schummel,1788901,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:720566-1,,Rosaceae,1,1,wcvp,0,
104,Alchemilla baltica Juz.,1,1008513,Alchemilla baltica,1,species,Juz.,Juz.,1,Juz.,Rosaceae,Alchemilla,Alchemilla,1,baltica,baltica,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77120353-1,,Y,Accepted,Alchemilla baltica,Alchemilla baltica,Juz.,1008513,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77120353-1,,Rosaceae,1,1,wcvp,0,
105,Alchemilla fallax Buser,1,1788558,Alchemilla fallax,1,species,Buser,Buser,1,Buser,Rosaceae,Alchemilla,Alchemilla,1,fallax,fallax,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:721116-1,,Y,Accepted,Alchemilla fallax,Alchemilla fallax,Buser,1788558,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:721116-1,,Rosaceae,1,1,wcvp,0,
106,Alchemilla fissa Gunther & Schummel,0.97596,1788901,Alchemilla fissa,1,species,Gunther & Schummel,Günther & Schummel,0.8798,Günther & Schummel,Rosaceae,Alchemilla,Alchemilla,1,fissa,fissa,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:720566-1,,Y,Accepted,Alchemilla fissa,Alchemilla fissa,Günther & Schummel,1788901,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:720566-1,,Rosaceae,1,1,wcvp,0,
107,Alchemilla incisa Buser,1,1008866,Alchemilla incisa,1,species,Buser,Buser,1,Buser,Rosaceae,Alchemilla,Alchemilla,1,incisa,incisa,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:721133-1,,Y,Accepted,Alchemilla incisa,Alchemilla incisa,Buser,1008866,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:721133-1,,Rosaceae,1,1,wcvp,0,
108,Alchemilla othmarii Buser,1,1788560,Alchemilla othmarii,1,species,Buser,Buser,1,Buser,Rosaceae,Alchemilla,Alchemilla,1,othmarii,othmarii,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:720822-1,,Y,Accepted,Alchemilla othmarii,Alchemilla othmarii,Buser,1788560,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:720822-1,,Rosaceae,1,1,wcvp,0,
109,Alchemilla sericoneura Buser,1,1008645,Alchemilla sericoneura,1,species,Buser,Buser,1,Buser,Rosaceae,Alchemilla,Alchemilla,1,sericoneura,sericoneura,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:721153-1,,Y,Accepted,Alchemilla sericoneura,Alchemilla sericoneura,Buser,1008645,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:721153-1,,Rosaceae,1,1,wcvp,0,
110,Alchemilla hybrida agg.,0.9,975054,Alchemilla hybrida,1,species,,,NA,(L.) L.,Rosaceae,Alchemilla,Alchemilla,1,hybrida,hybrida,1,,,NA,,,NA,,,NA,,agg.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1121580-2,,Y,Accepted,Alchemilla hybrida,Alchemilla hybrida,(L.) L.,975054,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1121580-2,,Rosaceae,1,1,wcvp,0,
